Songs & Artist,Streams,Daily,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,trend_alignment
YOASOBI - å¤ã«é§ãã,"74,08,90,630 ","1,93,444 ",7v8wKvNQQIxkugCFFjrkaO,Aimer,残響散歌,残響散歌,77.0,184893.0,False,0.367,0.896,11.0,-4.002,1.0,0.091,0.000627,0.0,0.207,0.38,170.863,4.0,j-pop,0.3638054146909651
Backstreet Boys - As Long as You Love Me,"74,08,78,376 ","5,17,328 ",2vLHinYk689HDnLkrsCZGF,Erato;Charlotte Almgren,As Long as You Love Me,As Long as You Love Me,54.0,151618.0,False,0.404,0.167,9.0,-12.463,0.0,0.0604,0.891,0.0,0.103,0.298,202.996,4.0,acoustic,0.1908272094281017
Two Feet - Go Fuck Yourself,"74,01,91,342 ","1,12,273 ",4NZrZgrRoR4GwR7flWOXRI,Two Feet,First Steps,Go Fuck Yourself,77.0,129599.0,True,0.765,0.327,6.0,-8.029,1.0,0.277,0.571,0.0479,0.0787,0.292,74.931,4.0,indie,0.4027433470016601
The Beatles - Hey Jude,"73,98,66,266 ","2,33,846 ",1eT2CjXwFXNx6oY5ydvzKU,The Beatles,Love,Hey Jude,66.0,238854.0,False,0.462,0.632,5.0,-7.438,1.0,0.0248,0.091,0.0,0.397,0.585,74.268,4.0,british,0.3975660923513702
Thomas Rhett - Die A Happy Man,"73,98,22,763 ","1,61,469 ",6uTb5oNK9RkTjxmh73W7MG,Thomas Rhett,Tangled Up,Die A Happy Man,62.0,227426.0,False,0.595,0.389,2.0,-9.245,1.0,0.0349,0.418,1.39e-06,0.116,0.4,166.052,4.0,country,0.4005776602321167
Dire Straits - Money For Nothing,"73,97,19,167 ","4,18,000 ",,,,,,,,,,,,,,,,,,,,,
Dwayne Johnson - You're Welcome,"73,95,85,979 ","2,98,867 ",,,,,,,,,,,,,,,,,,,,,
Christian Nodal - Ya No Somos Ni Seremos,"73,93,56,718 ","2,81,159 ",,,,,,,,,,,,,,,,,,,,,
Daddy Yankee - Dura,"73,92,09,250 ","1,36,813 ",6KuqAtoeVzxAYOaMveLNpH,Daddy Yankee,Dura,Dura,72.0,200480.0,False,0.783,0.84,1.0,-3.416,1.0,0.051,0.174,0.0,0.412,0.839,95.001,4.0,reggaeton,0.5993157786906629
J Balvin - Azul,"73,91,29,512 ","3,20,312 ",62ODcIMTYy3Ccn7W02gf4w,Zimbra,Azul,Azul,41.0,211800.0,False,0.649,0.523,9.0,-7.413,1.0,0.0267,0.157,0.135,0.302,0.697,100.038,4.0,mpb,0.6655492533658078
Billy Idol - Eyes Without A Face,"73,90,94,039 ","8,97,400 ",0pUVeEgZuNyFzIMKp67RbS,Billy Idol,Rebel Yell,Eyes Without A Face,72.0,299240.0,False,0.391,0.815,9.0,-6.197,1.0,0.0518,0.0177,0.00226,0.276,0.647,84.383,4.0,hard-rock,0.4867157169641726
David Guetta - Say My Name,"73,88,11,870 ","3,22,373 ",0YammaEkYSeo9vQYZ1OwS6,David Guetta;Bebe Rexha;J Balvin,7,Say My Name,73.0,198946.0,False,0.703,0.66,10.0,-5.119,0.0,0.123,0.137,0.0,0.192,0.79,95.031,4.0,edm,0.601669862229637
Frank Sinatra - Let It Snow! Let It Snow! Let It Snow!,"73,87,04,049 ","7,639 ",2uFaJJtFpPDc5Pa95XzTvg,Dean Martin,A Winter Romance,Let It Snow! Let It Snow! Let It Snow!,68.0,117146.0,False,0.451,0.24,1.0,-14.014,1.0,0.0351,0.912,2.45e-06,0.175,0.701,134.009,4.0,jazz,0.7337139365499116
Frank Sinatra - Let Is Snow!,"73,87,04,049 ","7,377 ",,,,,,,,,,,,,,,,,,,,,
Meghan Trainor - Dear Future Husband,"73,86,59,888 ","1,56,322 ",,,,,,,,,,,,,,,,,,,,,
Rupert Holmes - Escape (The Pina Colada Song),"73,84,03,270 ","2,66,916 ",,,,,,,,,,,,,,,,,,,,,
Alleh - capaz (merengueton),"73,83,25,405 ","9,27,618 ",,,,,,,,,,,,,,,,,,,,,
House Of Pain - Jump Around,"73,80,22,626 ","3,11,225 ",6JymsaWDHk2Yj4e0yNBIFH,House Of Pain,House of Pain (Fine Malt Lyrics),Jump Around,65.0,214946.0,False,0.854,0.71,4.0,-6.32,0.0,0.0795,0.0113,9.06e-05,0.166,0.818,106.893,4.0,hard-rock,0.7633579232465635
Tinashe - 2 On,"73,79,85,901 ","5,54,711 ",,,,,,,,,,,,,,,,,,,,,
Robbie Williams - Angels,"73,78,23,419 ","3,04,756 ",1tzMa1ma7O05lIgr4XKia8,HRJXT;Intense,Twenty Two,angels,58.0,204545.0,False,0.721,0.746,4.0,-5.135,0.0,0.0637,0.0241,0.0,0.143,0.23,175.813,4.0,hip-hop,0.3298501258880761
Chino & Nacho - Andas En Mi Cabeza,"73,77,95,505 ","2,31,507 ",23WI5V2eD4EyGKxSl7Pyeq,Chino & Nacho;Daddy Yankee,Andas En Mi Cabeza,Andas En Mi Cabeza,74.0,247493.0,False,0.671,0.954,9.0,-1.87,1.0,0.13,0.0244,0.0,0.111,0.556,104.114,4.0,latino,0.7120852501553439
Danny Ocean - Fuera del mercado,"73,76,66,894 ","3,46,546 ",,,,,,,,,,,,,,,,,,,,,
Taylor Swift - Bad Blood,"73,74,18,704 ","2,18,865 ",21jdyV98aurGa8pu2SCYFL,Kidz Bop Kids,KIDZ BOP Halloween,Bad Blood,36.0,188040.0,False,0.483,0.807,5.0,-3.934,1.0,0.233,0.0362,0.0,0.32,0.637,169.862,4.0,children,0.3711262369327015
Kiiara - Gold,"73,72,40,275 ","1,77,274 ",2X9fsxb6O6bYEopJYmUbNC,Spandau Ballet,Gold - The Best of Spandau Ballet,Gold,61.0,231480.0,False,0.711,0.74,10.0,-7.776,0.0,0.0361,0.258,0.0111,0.104,0.639,143.053,4.0,synth-pop,0.6351129378776553
Queen - Radio Ga Ga,"73,71,86,126 ","2,86,268 ",,,,,,,,,,,,,,,,,,,,,
Taylor Swift - Gorgeous,"73,71,60,580 ","1,46,977 ",1b8ChLRqjihDdrrbbFrsGp,Ash;Naila,Gorgeous,Gorgeous,61.0,196000.0,False,0.826,0.538,2.0,-7.717,1.0,0.0361,0.39,0.228,0.163,0.344,115.99,4.0,electronic,0.9135606404523368
Calvin Harris - Giant,"73,67,38,785 ","90,981 ",1Z0aSQJfNcWK75l2q1BAEr,The Chemical Brothers,Believe,Giant,11.0,272800.0,False,0.892,0.954,6.0,-4.641,1.0,0.0333,0.000981,0.78,0.124,0.928,121.989,4.0,breakbeat,0.9455379195119862
Justin Bieber - Boyfriend,"73,65,66,574 ","3,46,270 ",4w0JgfCgCTEOmXCWbC1t9j,Maasho,boyfriend,boyfriend,54.0,180000.0,False,0.715,0.275,1.0,-13.382,1.0,0.057,0.584,8.73e-06,0.129,0.321,107.945,4.0,chill,0.7539583108962029
"White Noise Radiance - Rain Sounds for Sleeping, Pt. 06 (Continuous No Gaps)","73,57,63,673 ","10,11,152 ",,,,,,,,,,,,,,,,,,,,,
"Ariana Grande - yes, and?","73,54,89,176 ","2,94,598 ",,,,,,,,,,,,,,,,,,,,,
Jeremih - Birthday Sex,"73,54,79,412 ","4,59,598 ",,,,,,,,,,,,,,,,,,,,,
U2 - One,"73,54,57,033 ","2,53,889 ",5IX4TbIR5mMHGE4wiWwKW0,Metallica,...And Justice For All,One,73.0,447440.0,False,0.437,0.695,7.0,-9.447,1.0,0.0617,0.00111,0.0857,0.124,0.413,102.178,3.0,metal,0.6919923442556115
Kendrick Lamar - King Kunta,"73,53,99,937 ","1,57,756 ",,,,,,,,,,,,,,,,,,,,,
David Guetta - I Don't Wanna Wait,"73,53,49,835 ","4,20,250 ",,,,,,,,,,,,,,,,,,,,,
Gala - Freed From Desire (Edit Mix),"73,52,95,250 ","3,59,153 ",,,,,,,,,,,,,,,,,,,,,
Johnny Cash - Hurt,"73,50,82,676 ","1,90,163 ",28cnXtME493VX9NOw9cIUh,Johnny Cash,American IV: The Man Comes Around,Hurt,74.0,216533.0,False,0.534,0.392,9.0,-7.636,0.0,0.0267,0.649,0.000227,0.0948,0.163,90.379,4.0,country,0.5485644967883992
Band Aid - Do They Know It's Christmas?,"73,50,57,327 ","10,078 ",1DvYAcGqkmL2ZIxaHk8Alb,Glee Cast,"Glee: The Music, The Complete Season Three",Do They Know It's Christmas?,17.0,205360.0,False,0.497,0.731,10.0,-5.427,1.0,0.0327,0.00085,6.96e-06,0.261,0.558,115.988,4.0,club,0.9123334640413372
Lorde - Green Light,"73,43,88,656 ","3,19,637 ",11qqSo6AyQR68xqVlmwYls,Olamide,Carpe Diem,Green Light,56.0,194425.0,True,0.897,0.721,10.0,-3.693,0.0,0.155,0.519,0.0462,0.083,0.961,100.096,4.0,dancehall,0.6634007901407718
Dream Supplier - Clean Baby Sleep White Noise (Loopable no fade),"73,39,17,773 ","37,55,633 ",,,,,,,,,,,,,,,,,,,,,
Nelly - Hot In Herre,"73,38,33,924 ","2,93,717 ",,,,,,,,,,,,,,,,,,,,,
Tony Dize - Permitame,"73,33,38,270 ","6,40,636 ",16WngPBW0UBCNILvwPjldQ,Tony Dize;Yandel,Última Misión Reggaeton,Permitame,0.0,185013.0,False,0.63,0.669,8.0,-6.974,1.0,0.148,0.0291,0.0,0.159,0.904,214.024,4.0,latino,0.1536789407422249
Kim Carnes - Bette Davis Eyes,"73,32,52,370 ","4,13,757 ",,,,,,,,,,,,,,,,,,,,,
"SofÃ­a Reyes - 1, 2, 3","73,31,64,273 ","89,340 ",4C3hvh7pAunflKErpUHKqa,That Girl Lay Lay,Tha Cheat Code Reloaded,1 2 3,15.0,192711.0,False,0.939,0.485,9.0,-7.71,0.0,0.26,0.232,0.0,0.128,0.485,122.027,4.0,kids,0.9614067324897542
Luke Combs - The Kind of Love We Make,"73,26,53,145 ","4,48,266 ",28n8z9IQKyjMPxmvYMBqZa,Luke Combs,The Kind of Love We Make,The Kind of Love We Make,82.0,224426.0,False,0.608,0.745,1.0,-4.13,1.0,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,4.0,country,0.6901954653132295
Lady Gaga - Alejandro,"73,25,41,830 ","4,17,897 ",216UNs7lSOQNVcH6saiLOD,Sajanka,Time of India,Alejandro,27.0,348652.0,False,0.66,0.891,8.0,-7.813,1.0,0.104,0.197,0.829,0.108,0.192,148.001,4.0,trance,0.5751543147752236
Cheat Codes - No Promises,"73,23,83,187 ","94,298 ",,,,,,,,,,,,,,,,,,,,,
Bruce Springsteen - I'm On Fire,"73,22,00,709 ","5,37,033 ",3PzsbWSQdLCKDLxn7YZfkM,Bruce Springsteen,Born In The U.S.A.,I'm On Fire,74.0,155880.0,False,0.62,0.446,1.0,-14.451,0.0,0.0347,0.589,0.0299,0.0727,0.868,88.591,4.0,singer-songwriter,0.5197323089280446
Shawn Mendes - I Know What You Did Last Summer,"73,19,21,933 ","2,91,131 ",,,,,,,,,,,,,,,,,,,,,
Slipknot - Before I Forget,"73,18,99,690 ","3,68,578 ",6wqJeItl3Vc3az4ZicSQAB,Slipknot,Vol. 3: The Subliminal Verses,Before I Forget,77.0,278600.0,False,0.291,0.974,6.0,-2.997,0.0,0.171,0.0177,5.44e-06,0.886,0.348,134.724,4.0,metal,0.7431315223670967
THE ANXIETY - Meet Me At Our Spot,"73,14,47,098 ","2,70,786 ",07MDkzWARZaLEdKxo6yArG,THE ANXIETY;WILLOW;Tyler Cole,THE ANXIETY,Meet Me At Our Spot,81.0,162680.0,True,0.773,0.47,2.0,-7.93,1.0,0.0299,0.0153,0.000193,0.0851,0.399,94.995,4.0,alternative,0.6014873214744563
George Michael - Faith,"73,12,65,382 ","2,52,175 ",0h0nV0TANrNwoJxLnCILoj,NURKO;Dia Frampton,Faith,Faith,45.0,250671.0,False,0.558,0.608,8.0,-5.772,1.0,0.049,0.345,0.0,0.0853,0.371,130.941,4.0,dubstep,0.808890063816511
Troye Sivan - YOUTH,"73,11,25,680 ","76,356 ",0nhBKubnVz9yFNNprBniWz,Troye Sivan,Blue Neighbourhood (Deluxe),YOUTH,72.0,185194.0,False,0.628,0.737,7.0,-4.437,1.0,0.041,0.0625,0.0,0.0777,0.592,91.507,4.0,dance,0.5602930849578698
Martin Garrix - Summer Days,"73,06,50,015 ","91,250 ",2YCcYjoyShxR1fko25WTdc,Radio Citizen;Bajka,Hope and Despair,Summer Days,53.0,276453.0,False,0.836,0.401,9.0,-10.949,0.0,0.148,0.489,0.00126,0.237,0.477,140.008,4.0,trip-hop,0.6692077160018661
Novo Amor - Anchor,"73,00,11,116 ","4,07,646 ",7qH9Z4dJEN0l9bidizW7fq,Novo Amor,Bathing Beach,Anchor,75.0,257533.0,False,0.457,0.407,9.0,-11.475,1.0,0.0308,0.805,0.884,0.126,0.126,117.053,4.0,folk,0.8884081464170027
"Tyler, The Creator - Like Him","72,96,44,779 ","7,16,278 ",,,,,,,,,,,,,,,,,,,,,
Rae Sremmurd - Come Get Her,"72,95,60,058 ","1,39,090 ",,,,,,,,,,,,,,,,,,,,,
Kid Cudi - Mr. Rager,"72,94,16,167 ","3,49,292 ",,,,,,,,,,,,,,,,,,,,,
Don Henley - The Boys Of Summer,"72,93,06,960 ","2,61,876 ",4gvea7UlDkAvsJBPZAd4oB,Don Henley,Building The Perfect Beast,The Boys Of Summer,77.0,288733.0,False,0.516,0.549,6.0,-13.741,1.0,0.0373,0.501,0.00572,0.184,0.907,176.941,4.0,songwriter,0.3198397498456616
Daniel Powter - Bad Day,"72,89,89,736 ","2,15,918 ",5612zrK8d3HhPCobx2Kuci,sammy rash,bad day,bad day,51.0,124830.0,False,0.775,0.303,5.0,-8.131,1.0,0.401,0.696,0.0,0.0992,0.879,181.997,4.0,sad,0.291490407238315
The Who - Baba O'Riley,"72,87,90,118 ","2,01,068 ",3qiyyUfYe7CRYLucrPmulD,The Who,Who's Next (Deluxe Edition),Baba O'Riley,76.0,300400.0,False,0.489,0.724,5.0,-8.367,1.0,0.0352,0.313,0.185,0.287,0.15,117.292,4.0,blues,0.9318637512032396
Steve Lacy - C U Girl,"72,86,59,047 ","2,92,003 ",,,,,,,,,,,,,,,,,,,,,
Madison Beer - Reckless,"72,86,58,641 ","2,52,528 ",5ajjAnNRh8bxFvaVHzpPjh,Madison Beer,Reckless,Reckless,80.0,203384.0,False,0.386,0.426,3.0,-6.642,1.0,0.0363,0.807,0.0,0.14,0.261,180.104,3.0,electro,0.302840875851003
Blondie - Call Me,"72,86,54,090 ","3,80,344 ",4qO03RMQm88DdpTJcxlglY,Blondie,Atomic/Atomix,Call Me,73.0,212600.0,False,0.56,0.825,2.0,-6.711,0.0,0.0347,0.000785,0.00246,0.0892,0.74,142.669,4.0,power-pop,0.6402960739420253
Tito Double P - DOS DÃAS,"72,84,91,733 ","6,27,485 ",,,,,,,,,,,,,,,,,,,,,
Kehlani - Nights Like This,"72,84,62,392 ","2,31,324 ",,,,,,,,,,,,,,,,,,,,,
Morgan Wallen - More Than My Hometown,"72,84,38,794 ","3,83,396 ",,,,,,,,,,,,,,,,,,,,,
Loren Allred - Never Enough,"72,82,06,088 ","3,32,301 ",0Gl5s8IhMmQE5YQwM8Qx1J,Loren Allred,The Greatest Showman (Original Motion Picture Soundtrack),Never Enough,75.0,207786.0,False,0.277,0.394,8.0,-8.903,1.0,0.0336,0.423,0.0,0.0952,0.227,86.777,3.0,show-tunes,0.5098735340673506
GoldLink - Crew,"72,71,19,844 ","1,72,452 ",,,,,,,,,,,,,,,,,,,,,
The Smiths - This Charming Man,"72,70,74,208 ","3,63,163 ",,,,,,,,,,,,,,,,,,,,,
Alan Walker - Darkside,"72,69,11,713 ","1,82,144 ",6SRWhUJcD2YKahCwHavz3X,Alan Walker;Au/Ra;Tomine Harket,Different World,Darkside,75.0,211680.0,False,0.43,0.606,4.0,-5.115,0.0,0.0431,0.131,0.0,0.173,0.123,169.988,4.0,house,0.3705756958916857
Kid Cudi - Pursuit Of Happiness,"72,68,58,542 ","2,02,675 ",,,,,,,,,,,,,,,,,,,,,
Radiohead - Let Down,"72,67,70,410 ","13,43,265 ",4Cti8D5eFnO5WQ2DIev9ZI,Dead By Sunrise,Out Of Ashes,Let Down,48.0,238160.0,False,0.441,0.867,4.0,-5.878,0.0,0.0426,0.0306,0.0,0.0747,0.416,150.095,4.0,grunge,0.5518051351045694
Morat - No Se Va,"72,59,15,687 ","2,30,966 ",,,,,,,,,,,,,,,,,,,,,
KATSEYE - Gabriela,"72,55,44,915 ","17,50,391 ",,,,,,,,,,,,,,,,,,,,,
Labrinth - All For Us,"72,54,57,716 ","3,10,343 ",76YSWx6L6FNsuaP6GWBb8P,Labrinth;Zendaya,Imagination & the Misfit Kid,All For Us,72.0,191710.0,False,0.46,0.66,3.0,-6.642,1.0,0.0652,0.0108,0.000139,0.34,0.18,141.722,4.0,indie,0.6525164571202775
Enrique Iglesias - Cuando Me Enamoro,"72,54,26,177 ","4,77,314 ",0tyWs7VaLmVvUkFXd9nyfj,Andrea Bocelli,Amor (Spanish Edition / Remastered),Cuando Me Enamoro,58.0,235446.0,False,0.615,0.602,10.0,-6.765,1.0,0.044,0.591,2.51e-06,0.102,0.521,102.068,4.0,opera,0.6932665908144039
Cassie - Me & U,"72,53,78,502 ","5,88,252 ",0E7U13bmvEccq4CtC3q0Pw,TWOPILOTS,Me & U,Me & U,64.0,174512.0,False,0.781,0.849,8.0,-4.855,0.0,0.0396,0.0123,0.000523,0.0602,0.495,118.012,4.0,french,0.9411340383211316
YNW Melly - Suicidal,"72,53,50,483 ","2,58,231 ",4RPSpwcOe5NgQloQS2CDGp,Wett Brain;Tommy Ice,Suicidal,Suicidal,62.0,142988.0,True,0.7,0.509,7.0,-10.055,0.0,0.11,0.233,0.0,0.0815,0.633,87.999,4.0,emo,0.5214778182450646
Nick Jonas - Jealous,"72,50,69,155 ","2,83,750 ",0RqiNQYAB75utUwQF82MdY,Fireboy DML,"Laughter, Tears & Goosebumps",Jealous,49.0,216699.0,False,0.761,0.789,4.0,-5.69,0.0,0.05,0.111,0.000107,0.608,0.283,103.01,4.0,dancehall,0.7059628781719591
Justin Timberlake - My Love,"72,50,54,835 ","6,44,268 ",5Vi0u7cGTcPrXk6ZOoppnp,Jethro Heston,My Love,My Love,61.0,156209.0,False,0.789,0.784,3.0,-4.623,0.0,0.0363,0.444,0.000114,0.257,0.567,126.014,4.0,groove,0.886589117171068
Ace of Base - All That She Wants,"72,49,03,967 ","5,19,314 ",,,,,,,,,,,,,,,,,,,,,
Simon & Garfunkel - The Sound of Silence,"72,48,13,058 ","1,81,492 ",3YfS47QufnLDFA71FUsgCM,Simon & Garfunkel,The Singer,The Sound of Silence,61.0,184786.0,False,0.535,0.225,6.0,-13.865,1.0,0.0301,0.869,1.57e-06,0.0988,0.338,107.384,4.0,folk,0.7429740366664324
BeyoncÃ© - Drunk in Love,"72,46,83,478 ","1,92,516 ",,,,,,,,,,,,,,,,,,,,,
Flipp Dinero - Leave Me Alone,"72,46,51,991 ","1,20,365 ",5iX1FIxAdb3YoWP846kjvP,Thekidszn,Elevated,Leave Me Alone,56.0,109000.0,False,0.701,0.492,8.0,-10.576,0.0,0.05,0.258,0.0,0.112,0.2,88.989,4.0,sad,0.531204753646184
Zach Bryan - Pink Skies,"72,44,68,777 ","7,39,877 ",,,,,,,,,,,,,,,,,,,,,
blackbear - do re mi,"72,42,45,012 ","2,52,837 ",6Se3x9ANMLv0dCDsjGmEjh,blackbear,digital druglord,do re mi,73.0,212027.0,True,0.745,0.593,8.0,-6.35,1.0,0.0524,0.00522,5.06e-06,0.123,0.17,111.001,3.0,electro,0.8286617551100623
Anggi Marito - Tak Segampang Itu,"72,42,01,080 ","2,19,640 ",,,,,,,,,,,,,,,,,,,,,
JÃ³sean Log - ChachachÃ¡,"72,41,34,487 ","4,05,316 ",,,,,,,,,,,,,,,,,,,,,
Metallica - For Whom The Bell Tolls,"72,39,71,290 ","4,62,305 ",4jVu0QPK9BVeNgAmfvkocn,Bee Gees,Size Isn't Everything,For Whom The Bell Tolls,56.0,306533.0,False,0.537,0.695,4.0,-6.886,1.0,0.0365,0.0535,0.0,0.0691,0.338,82.055,4.0,disco,0.4646147119291555
Eagle-Eye Cherry - Save Tonight,"72,38,82,166 ","2,42,368 ",,,,,,,,,,,,,,,,,,,,,
Miguel - Sky Walker,"72,33,94,069 ","2,52,116 ",,,,,,,,,,,,,,,,,,,,,
Juanes - Es Por TÃ­,"72,31,93,799 ","3,57,866 ",,,,,,,,,,,,,,,,,,,,,
Lifehouse - You And Me,"72,31,08,987 ","2,71,264 ",0815caqt2Lytro5EIzMufT,Lifehouse,Lifehouse,You And Me,76.0,195493.0,False,0.459,0.427,7.0,-7.734,1.0,0.0267,0.114,0.0,0.168,0.354,139.902,3.0,grunge,0.676372125150778
Jax Jones - You Don't Know Me,"72,28,69,067 ","1,98,097 ",,,,,,,,,,,,,,,,,,,,,
Pablo AlborÃ¡n - Saturno,"72,28,60,106 ","2,92,341 ",2f0Ft2XdvNSMSY5TUlZgEz,Pablo Alborán,Prometo,Saturno,77.0,253760.0,False,0.278,0.572,7.0,-8.295,1.0,0.0407,0.392,0.0,0.063,0.311,95.351,3.0,spanish,0.6055167847927058
Deftones - Change (In the House of Flies),"72,26,52,283 ","6,17,711 ",51c94ac31swyDQj9B3Lzs3,Deftones,White Pony,Change (In the House of Flies),77.0,299533.0,False,0.269,0.853,7.0,-4.647,0.0,0.0854,0.000249,0.000246,0.118,0.179,141.581,4.0,metal,0.6530085383745581
Alicia Keys - Fallin',"72,26,11,826 ","4,23,556 ",7xcahxhSAdTv28H4DjrisY,Oscar Mbo;C-Blak,Fallin,Fallin,28.0,393900.0,False,0.832,0.517,7.0,-8.355,0.0,0.0635,0.0227,0.674,0.0728,0.595,118.009,4.0,deep-house,0.9422625691550008
Shaggy - Angel,"72,25,53,436 ","5,07,796 ",7FDV5ELOJHCGLe52AnttEd,Shaggy;Rayvon,Hot Shot,Angel,74.0,235133.0,False,0.74,0.766,6.0,-2.939,1.0,0.178,0.116,0.0,0.0406,0.807,170.531,4.0,reggae,0.3657243997662454
Red Hot Chili Peppers - By the Way,"72,21,58,092 ","4,66,927 ",1f2V8U1BiWaC9aJWmpOARe,Red Hot Chili Peppers,By the Way (Deluxe Edition),By the Way,75.0,216933.0,False,0.451,0.97,0.0,-4.938,1.0,0.107,0.0264,0.00355,0.102,0.198,122.444,4.0,metal,0.9460838783324204
Daniel Caesar - Always,"72,21,07,048 ","8,09,990 ",2RChe0r2cMoyOvuKobZy44,Bon Jovi,Cross Road,Always,76.0,353026.0,False,0.383,0.659,4.0,-5.558,1.0,0.0312,0.117,0.0,0.0778,0.327,140.795,4.0,metal,0.6643194519542105
Hailee Steinfeld - Love Myself,"72,20,12,587 ","1,45,945 ",,,,,,,,,,,,,,,,,,,,,
Kina - Can We Kiss Forever?,"72,19,34,319 ","1,16,079 ",58wyJLv6yH1La9NIZPl3ne,Kina;Adriana Proenza,Can We Kiss Forever?,Can We Kiss Forever?,77.0,187931.0,False,0.522,0.128,4.0,-18.717,1.0,0.0357,0.894,0.026,0.0941,0.124,109.986,4.0,sad,0.7275418832062187
Fuerza Regida - HARLEY QUINN,"72,13,73,436 ","2,88,972 ",,,,,,,,,,,,,,,,,,,,,
Black Eyed Peas - GIRL LIKE ME,"72,11,61,967 ","4,60,022 ",,,,,,,,,,,,,,,,,,,,,
Bad Bunny - Otro Atardecer,"72,10,92,547 ","5,19,412 ",0E0DRHf5PfMeor0ZCwB3oT,Bad Bunny;The Marías,Un Verano Sin Ti,Otro Atardecer,85.0,244444.0,False,0.777,0.595,2.0,-6.79,1.0,0.0375,0.59,0.00139,0.0669,0.546,108.02,4.0,latino,0.7808512162965171
Jack Johnson - Banana Pancakes,"72,10,74,668 ","2,66,331 ",,,,,,,,,,,,,,,,,,,,,
Alice Deejay - Better Off Alone,"72,10,25,700 ","4,82,974 ",12f3UbBnYHrZ7vbRXfyDA9,Y.V.E. 48;Hier,Better Off Alone,Better Off Alone,48.0,173500.0,False,0.721,0.508,1.0,-9.208,0.0,0.0809,0.0571,0.0116,0.109,0.181,111.955,4.0,deep-house,0.838680775136475
Rema - Calm Down,"72,08,12,838 ","1,62,483 ",6BRtWlr1VmsiPjIFnvg9Qv,Krewella,New World Pt. 1,Calm Down,47.0,190077.0,True,0.708,0.475,1.0,-6.402,0.0,0.0403,0.229,1.17e-05,0.0465,0.162,124.846,4.0,dub,0.913993333661944
Tory Lanez - Say It,"72,03,88,184 ","3,45,086 ",,,,,,,,,,,,,,,,,,,,,
Frank Sinatra - My Way,"71,97,27,005 ","4,14,971 ",1vvNmPOiUuyCbgWmtc6yfm,Calvin Harris,My Way,My Way,76.0,219159.0,False,0.818,0.913,4.0,-3.06,0.0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,4.0,house,0.9287568589704476
Aqua - Barbie Girl,"71,96,62,504 ","2,84,566 ",,,,,,,,,,,,,,,,,,,,,
Tate McRae - she's all i wanna be,"71,96,11,571 ","3,02,951 ",,,,,,,,,,,,,,,,,,,,,
The Strokes - Reptilia,"71,93,58,954 ","2,21,241 ",57Xjny5yNzAcsxnusKmAfA,The Strokes,Room On Fire,Reptilia,75.0,219826.0,False,0.489,0.649,9.0,-5.11,1.0,0.0336,0.000603,0.713,0.101,0.77,158.009,4.0,garage,0.4707602404336008
Rels B - cÃ³mo dormiste?,"71,91,12,011 ","1,68,028 ",3fjN3y5x4hN53rykAN2LHQ,Rels B,cómo dormiste?,cómo dormiste?,89.0,112572.0,True,0.627,0.429,1.0,-8.255,1.0,0.234,0.238,0.0,0.122,0.565,126.426,5.0,latino,0.8825888020043829
Blue Ãyster Cult - (Don't Fear) The Reaper,"71,90,95,042 ","2,46,902 ",5QTxFnGygVM4jFQiBovmRo,Blue Öyster Cult,Agents Of Fortune,(Don't Fear) The Reaper,76.0,308120.0,False,0.333,0.927,9.0,-8.55,0.0,0.0733,0.0029,0.000208,0.297,0.385,141.466,4.0,hard-rock,0.6548192101956141
ArcÃ¡ngel - Tu No Vive Asi,"71,89,99,677 ","4,75,327 ",,,,,,,,,,,,,,,,,,,,,
The Vamps - All Night,"71,89,87,739 ","62,727 ",2CNQXaZCnqxYXehrSUzHTa,Brando,All Night,All Night,65.0,173251.0,False,0.769,0.696,5.0,-5.363,0.0,0.0316,0.0852,1.17e-06,0.12,0.558,119.992,4.0,deep-house,0.9718397115017408
"Ciara - 1, 2 Step","71,87,52,768 ","2,64,837 ",,,,,,,,,,,,,,,,,,,,,
U2 - Beautiful Day,"71,87,00,776 ","2,20,066 ",,,,,,,,,,,,,,,,,,,,,
"John Denver - Take Me Home, Country Roads","71,80,77,536 ","2,07,462 ",1QbOvACeYanja5pbnJbAmk,John Denver,"The John Denver Collection, Vol 1: Take Me Home Country Roads","Take Me Home, Country Roads",75.0,197813.0,False,0.38,0.43,9.0,-12.564,1.0,0.0288,0.546,1.71e-05,0.188,0.547,82.204,4.0,folk,0.4618580562963778
Becky G - Cuando Te BesÃ©,"71,76,81,238 ","1,59,265 ",,,,,,,,,,,,,,,,,,,,,
Bad Bunny - Sensualidad,"71,71,69,408 ","1,48,302 ",,,,,,,,,,,,,,,,,,,,,
One Direction - Little Things,"71,70,38,883 ","1,23,700 ",1vLPyotXnRlM2EJIHK16LW,ABBA,Voyage,Little Things,57.0,188320.0,False,0.647,0.165,10.0,-16.328,1.0,0.0315,0.894,0.00187,0.116,0.59,75.978,4.0,swedish,0.4030157795005669
Kendrick Lamar - Poetic Justice,"71,70,17,696 ","2,62,286 ",,,,,,,,,,,,,,,,,,,,,
